x,y,u,v,p
-2.6,-4.4,0.0012949951,-2.2808663e-05,0.000931514
-4.5,-2.5,0.0010140735,-8.398433e-05,0.0013735291
-2.5,-4.5,0.0012543463,-1.7683782e-05,0.00091035746
-2.4,-4.6,0.0011574199,-1.3761073e-05,0.0008903543
-2.3,-4.7,0.0009908555,-9.96199e-06,0.00087143434
-2.2,-4.8,0.0007472019,-5.9654617e-06,0.0008532771
-2.1,-4.9,0.00041981187,-2.2723302e-06,0.0008353114
-2.1,-5.0,0.0,0.0,0.0008353498
-3.4000003,-3.4999957,0.0011409075,-0.00010802126,0.0011267577
-3.500001,-3.3999884,0.0011243166,-0.00011484714,0.0011512055
-3.3,-3.5999997,0.0011585664,-0.000100164405,0.0011022777
-3.6000006,-3.2999902,0.0011087296,-0.000120444376,0.0011755892
-3.7000005,-3.199992,0.0010941185,-0.00012461863,0.0011998919
-3.2,-3.7,0.0011774197,-9.1465576e-05,0.0010778107
-3.8000004,-3.0999937,0.001080478,-0.00012718495,0.0012241085
-3.1,-3.8,0.0011976828,-8.210353e-05,0.0010534164
-3.9000003,-2.9999952,0.001067818,-0.00012797587,0.0012482388
-3.0,-3.9,0.0012196618,-7.224176e-05,0.0010291578
-4.0,-2.8999965,0.0010561578,-0.0001268492,0.0012722851
-2.9,-4.0,0.0012435784,-6.208881e-05,0.0010051158
-4.1,-2.7999978,0.0010455251,-0.00012368885,0.001296249
-2.8,-4.1,0.0012689326,-5.1912808e-05,0.0009813716
-4.2,-2.6999986,0.0010359533,-0.00011841031,0.0013201252
-2.7,-4.2,0.0012931009,-4.2140346e-05,0.0009580273
-4.3,-2.5999992,0.0010274779,-0.00011095818,0.001343904
-2.6,-4.3,0.0013091904,-3.3342418e-05,0.00093526096
-4.4,-2.4999998,0.0010201341,-0.00010130547,0.0013675705
-2.5,-4.4,0.001304377,-2.5929494e-05,0.00091332645
-2.4,-4.5,0.0012614718,-2.0062798e-05,0.0008923386
-2.3,-4.6,0.0011630582,-1.5298052e-05,0.00087241863
-2.2,-4.7,0.0009958771,-1.0722899e-05,0.000853469
-2.1,-4.8,0.0007516764,-6.200662e-06,0.00083517027
-2.0,-4.9,0.00042276483,-2.2925976e-06,0.0008169851
-2.0,-5.0,0.0,0.0,0.0008170429
-3.400002,-3.399981,0.0011394643,-0.0001233582,0.0011342253
-3.3000002,-3.4999976,0.001156379,-0.0001157568,0.0011091158
-3.5000014,-3.2999835,0.0011234198,-0.00012979227,0.0011593897
-3.2,-3.6,0.0011742302,-0.000107187065,0.0010841021
-3.600001,-3.1999857,0.0011082196,-0.00013486465,0.0011845835
-3.7000008,-3.0999882,0.0010938654,-0.00013838518,0.0012097873
-3.1,-3.7,0.0011931525,-9.7831304e-05,0.0010592295
-3.8000007,-2.9999905,0.0010803769,-0.00014017704,0.001234988
-3.0,-3.8,0.00121337,-8.7865126e-05,0.0010345547
-3.9000003,-2.8999925,0.0010677886,-0.00014008647,0.0012601711
-2.9,-3.9,0.0012351819,-7.744981e-05,0.0010101335
-4.0,-2.7999945,0.0010561404,-0.0001379833,0.0012853236
-2.8,-4.0,0.0012587622,-6.678797e-05,0.0009860347
-4.1,-2.6999962,0.0010454839,-0.00013376893,0.001310427
-2.7,-4.1,0.0012834861,-5.6151373e-05,0.00096233416
-4.2000003,-2.5999978,0.0010358704,-0.00012737494,0.0013354566
-2.6,-4.2,0.0013065385,-4.593202e-05,0.0009391184
-4.3,-2.4999988,0.0010273524,-0.00011876305,0.0013603845
-2.5,-4.3,0.0013209528,-3.664318e-05,0.00091655087
-2.4,-4.4,0.0013140179,-2.8651248e-05,0.0008948407
-2.3,-4.5,0.001269029,-2.2081798e-05,0.0008740129
-2.2,-4.6,0.0011692148,-1.6545882e-05,0.0008541785
-2.1,-4.7,0.0010013364,-1.1293737e-05,0.00083520205
-2.0,-4.8,0.000756378,-6.3373495e-06,0.0008167752
-1.9,-4.9,0.00042574847,-2.28044e-06,0.0007983913
-1.9,-5.0,0.0,0.0,0.0007984669
-3.3000011,-3.3999894,0.0011552685,-0.00013169833,0.0011162913
-3.400003,-3.2999737,0.0011388673,-0.0001390107,0.0011421485
-3.2,-3.4999988,0.0011724054,-0.00012328521,0.0010906165
-3.5000024,-3.1999767,0.0011231753,-0.00014501961,0.0011681519
-3.1,-3.6,0.0011903521,-0.00011396529,0.0010651642
-3.6000018,-3.0999796,0.0011081966,-0.00014953206,0.0011942743
-3.7000012,-2.9999826,0.0010939583,-0.00015236232,0.00122049
-3.0,-3.7,0.001209253,-0.00010391817,0.0010399779
-3.800001,-2.8999856,0.001080504,-0.00015334335,0.0012467729
-2.9,-3.8,0.0012293415,-9.3316754e-05,0.0010151077
-3.9000006,-2.7999885,0.00106789,-0.00015233248,0.0012730927
-2.8,-3.9,0.0012509092,-8.2322025e-05,0.000990602
-4.0000005,-2.6999912,0.0010561792,-0.00014921455,0.0012994183
-2.7,-4.0,0.001274081,-7.112946e-05,0.0009665159
-4.1000004,-2.5999937,0.001045443,-0.00014390776,0.0013257093
-2.6,-4.1,0.0012981151,-6.000892e-05,0.00094291783
-4.2000003,-2.499996,0.0010357507,-0.00013636093,0.0013519224
-2.5,-4.2,0.0013200346,-4.9319115e-05,0.0009198786
-2.4,-4.3,0.0013328331,-3.9530074e-05,0.0008975433
-2.3,-4.4,0.0013238868,-3.09829e-05,0.00087605795
-2.2,-4.5,0.0012769797,-2.3763283e-05,0.0008553947
-2.1,-4.6,0.0011758207,-1.7519955e-05,0.0008356508
-2.0,-4.7,0.0010071467,-1.1684989e-05,0.00081665674
-1.9,-4.8,0.00076123246,-6.382292e-06,0.000798119
-1.8,-4.9,0.00042872108,-2.2382644e-06,0.00077956007
-1.8,-5.0,0.0,0.0,0.0007796519
-3.3000054,-3.2999606,0.0011550467,-0.00014803515,0.0011238756
-3.2000005,-3.399994,0.0011717019,-0.00013980553,0.0010974209
-3.4000044,-3.1999638,0.0011389634,-0.00015502174,0.0011506
-3.1000001,-3.4999993,0.0011889607,-0.00013054386,0.0010712789
-3.5000036,-3.0999675,0.0011234548,-0.00016056861,0.0011775633
-3.0,-3.6,0.0012069073,-0.00012044085,0.0010454853
-3.6000028,-2.9999712,0.001108551,-0.00016448073,0.0012047304
-3.700002,-2.8999748,0.0010943027,-0.00016657812,0.0012320644
-2.9,-3.7,0.0012256984,-0.00010967419,0.0010200778
-3.8000014,-2.7999787,0.0010807776,-0.00016670271,0.0012595223
-2.8,-3.8,0.0012455771,-9.8413846e-05,0.000995098
-3.900001,-2.6999826,0.0010680528,-0.00016472445,0.0012870564
-2.7,-3.9,0.0012668265,-8.682081e-05,0.0009705849
-4.0000005,-2.5999863,0.0010562153,-0.00016054447,0.0013146132
-2.6,-4.0,0.0012895225,-7.508291e-05,0.0009465803
-4.1000004,-2.49999,0.001045354,-0.00015409775,0.0013421313
-2.5,-4.1,0.0013128155,-6.346348e-05,0.00092314224
-2.4,-4.2,0.0013335941,-5.2288346e-05,0.000900323
-2.3,-4.3,0.0013448088,-4.2005442e-05,0.0008782435
-2.2,-4.4,0.0013339757,-3.2937456e-05,0.0008570093
-2.1,-4.5,0.0012852799,-2.5117219e-05,0.00083649094
-2.0,-4.6,0.0011828027,-1.8232118e-05,0.0008168539
-1.9,-4.7,0.0010132237,-1.1905778e-05,0.000797861
-1.8,-4.8,0.00076617004,-6.342358e-06,0.0007792317
-1.7,-4.9,0.0004316442,-2.1688115e-06,0.0007605237
-1.7,-5.0,0.0,0.0,0.00076062995
-3.200003,-3.2999773,0.0011719324,-0.00015679447,0.0011045813
-3.3000078,-3.1999474,0.0011555613,-0.00016480549,0.0011319341
-3.1000004,-3.3999968,0.001188737,-0.0001476152,0.0010776338
-3.4000065,-3.099951,0.0011396222,-0.00017143226,0.0011596511
-3.0,-3.4999995,0.0012060166,-0.00013747245,0.0010511266
-3.5000052,-2.9999552,0.0011241443,-0.00017647482,0.0011876952
-2.9,-3.6,0.0012238687,-0.00012655908,0.0010250909
-3.6000042,-2.8999596,0.001109182,-0.00017973974,0.0012160208
-3.7000031,-2.7999642,0.0010948096,-0.00018105254,0.0012445756
-2.8,-3.7,0.0012424634,-0.0001150516,0.0009995565
-3.8000023,-2.699969,0.0010811191,-0.00018026636,0.0012732961
-2.7,-3.8,0.0012620536,-0.00010311646,0.0009745532
-3.9000015,-2.599974,0.0010682095,-0.0001772641,0.0013021142
-2.6,-3.9,0.001282914,-9.091361e-05,0.0009501092
-4.000001,-2.499979,0.0010561902,-0.00017196423,0.0013309522
-2.5,-4.0,0.0013050726,-7.862272e-05,0.0009262525
-2.4,-4.1,0.0013275811,-6.6497894e-05,0.00090302905
-2.3,-4.2,0.0013472134,-5.4834618e-05,0.0008804683
-2.2,-4.3,0.0013568808,-4.4065284e-05,0.00085868896
-2.1,-4.4,0.0013442466,-3.451421e-05,0.00083766185
-2.0,-4.5,0.0012938622,-2.6132151e-05,0.0008173213
-1.9,-4.6,0.0011900808,-1.8695426e-05,0.00079781597
-1.8,-4.7,0.0010194866,-1.19678825e-05,0.00077884604
-1.7,-4.8,0.0007711262,-6.224807e-06,0.00076014583
-1.6,-4.9,0.00043448308,-2.0750115e-06,0.0007413162
-1.6,-5.0,0.0,0.0,0.00074143516
-3.200012,-3.1999278,0.0011729436,-0.00017430252,0.0011121645
-3.1000016,-3.2999868,0.0011894951,-0.00016522741,0.0010842875
-3.3000112,-3.0999308,0.0011566797,-0.0001820555,0.0011405378
-3.0000002,-3.3999982,0.0012063426,-0.00015506397,0.0010569543
-3.4000096,-2.9999347,0.0011407264,-0.00018828044,0.0011693732
-2.9,-3.4999998,0.0012235423,-0.00014401328,0.0010301882
-3.5000079,-2.8999393,0.0011251378,-0.00019276958,0.0011986195
-2.8,-3.6,0.001241206,-0.0001322692,0.0010040123
-3.6000063,-2.7999442,0.0011099931,-0.0001953313,0.0012282162
-3.7000048,-2.6999495,0.0010953924,-0.00019579884,0.0012580903
-2.7,-3.7,0.0012595194,-0.0001200071,0.0009784458
-3.8000035,-2.5999553,0.0010814505,-0.00019403624,0.0012881552
-2.6,-3.8,0.0012787451,-0.000107389285,0.00095350505
-3.9000025,-2.4999614,0.0010682913,-0.00018994203,0.0013183195
-2.5,-3.9,0.0012991494,-9.4573006e-05,0.00092920574
-2.4,-4.0,0.0013207146,-8.172875e-05,0.0009055605
-2.3,-4.1,0.0013424028,-6.9100686e-05,0.00088260166
-2.2,-4.2,0.0013608867,-5.6952988e-05,0.0008603372
-2.1,-4.3,0.001369027,-4.5717738e-05,0.00083885086
-2.0,-4.4,0.0013546253,-3.5707675e-05,0.0008180096
-1.9,-4.5,0.0013026572,-2.6820424e-05,0.00079793367
-1.8,-4.6,0.0011975762,-1.8926161e-05,0.0007785735
-1.7,-4.7,0.00102586,-1.1884784e-05,0.0007596446
-1.6,-4.8,0.0007760415,-6.037057e-06,0.0007408953
-1.5,-4.9,0.0004372065,-1.9597724e-06,0.00072197284
-1.5,-5.0,0.0,0.0,0.00072210294
-3.1000068,-3.1999574,0.0011910833,-0.00018343402,0.0010913006
-3.200016,-3.0999084,0.0011746049,-0.00019236683,0.0011202289
-3.000001,-3.2999926,0.0012077023,-0.00017326674,0.0010630189
-3.3000157,-2.9999106,0.0011582822,-0.00019982723,0.0011497571
-2.9,-3.399999,0.001224485,-0.00016209058,0.001035413
-3.4000137,-2.8999145,0.0011421648,-0.00020560103,0.0011798398
-2.8,-3.5,0.0012415028,-0.00015011187,0.0010084982
-3.5000117,-2.799919,0.001126332,-0.00020947834,0.0012104108
-2.7,-3.6,0.0012588855,-0.00013752452,0.0009822864
-3.6000094,-2.6999242,0.0011108883,-0.00021127041,0.0012413892
-3.7000074,-2.59993,0.0010959622,-0.00021081936,0.0012726769
-2.6,-3.7,0.0012768345,-0.00012450214,0.00095678336
-3.8000057,-2.4999366,0.0010816916,-0.00020800269,0.0013041623
-2.5,-3.8,0.0012956227,-0.00011120198,0.00093199057
-2.4,-3.9,0.0013155077,-9.777683e-05,0.0009079095
-2.3,-4.0,0.0013364294,-8.438689e-05,0.00088453596
-2.2,-4.1,0.0013572681,-7.126622e-05,0.0008618861
-2.1,-4.2,0.0013746078,-5.8657002e-05,0.0008399444
-2.0,-4.3,0.001381196,-4.6994257e-05,0.0008187175
-1.9,-4.4,0.0013651045,-3.653985e-05,0.000798169
-1.8,-4.5,0.0013116122,-2.7211097e-05,0.0007783686
-1.7,-4.6,0.0012052188,-1.8941731e-05,0.0007591617
-1.6,-4.7,0.0010322742,-1.1669841e-05,0.0007402904
-1.5,-4.8,0.0007808621,-5.786501e-06,0.00072151545
-1.4,-4.9,0.00043978685,-1.825886e-06,0.00070253
-1.4,-5.0,0.0,0.0,0.0007026696
-3.1000113,-3.099933,0.0011933714,-0.00020228277,0.0010987305
-3.0000038,-3.199975,0.0012099466,-0.00019213842,0.0010693735
-3.200021,-2.9998858,0.0011767941,-0.00021103946,0.0011288463
-2.9000006,-3.2999957,0.0012265176,-0.00018084666,0.0010408073
-3.3000216,-2.8998864,0.0011602541,-0.00021816029,0.0011596658
-2.8,-3.3999994,0.0012431254,-0.00016863648,0.0010130476
-3.4000196,-2.7998896,0.001143828,-0.00022342359,0.0011911279
-2.7,-3.5,0.0012598599,-0.00015571757,0.0009860982
-3.500017,-2.6998937,0.0011276224,-0.00022661928,0.0012231473
-2.6,-3.6,0.0012768697,-0.00014228305,0.00095995626
-3.600014,-2.5998988,0.0011117692,-0.0002275617,0.0012556158
-3.7000113,-2.4999049,0.0010964273,-0.00022610606,0.0012884074
-2.5,-3.7,0.0012943737,-0.00012850329,0.00093461236
-2.4,-3.8,0.0013126545,-0.00011452949,0.0009100513
-2.3,-3.9,0.0013319618,-0.00010050839,0.00088625925
-2.2,-4.0,0.001352195,-8.6589374e-05,0.00086321385
-2.1,-4.1,0.0013721609,-7.299624e-05,0.00084091234
-2.0,-4.2,0.0013883506,-5.997153e-05,0.00081931375
-1.9,-4.3,0.0013933934,-4.7910125e-05,0.00079840247
-1.8,-4.4,0.0013756809,-3.7038622e-05,0.0007781956
-1.7,-4.5,0.001320682,-2.732926e-05,0.0007586559
-1.6,-4.6,0.0012129444,-1.8759663e-05,0.0007396145
-1.5,-4.7,0.0010386654,-1.1335915e-05,0.00072081835
-1.4,-4.8,0.00078553945,-5.4804027e-06,0.0007020423
-1.3,-4.9,0.00044219993,-1.6759994e-06,0.00068302435
-1.3,-5.0,0.0,0.0,0.00068317197
-3.1000147,-2.999871,0.0011962379,-0.00022183564,0.0011066431
-3.0000076,-3.099954,0.001212946,-0.00021173603,0.0010760704
-2.9000022,-3.1999853,0.0012294953,-0.00020034489,0.0010464147
-3.2000265,-2.899861,0.0011793931,-0.00023036655,0.0011380875
-2.8000002,-3.2999976,0.0012458997,-0.00018790379,0.0010176927
-3.3000298,-2.799858,0.0011624799,-0.00023708925,0.0011703419
-2.7,-3.3999996,0.0012622211,-0.00017464637,0.0009899037
-3.4000278,-2.69986,0.0011456028,-0.00024177077,0.0012033189
-2.6,-3.5,0.0012785705,-0.0001607841,0.00096303667
-3.5000243,-2.5998633,0.0011289003,-0.00024420043,0.0012369115
-2.5,-3.6,0.0012951172,-0.00014650778,0.0009370713
-3.6000206,-2.4998677,0.0011125333,-0.00024419997,0.001270976
-2.4,-3.7,0.0013120981,-0.00013198252,0.00091198116
-2.3,-3.8,0.0013298059,-0.00011735237,0.0008877334
-2.2,-3.9,0.0013484817,-0.0001027567,0.00086429797
-2.1,-4.0,0.0013679861,-8.833434e-05,0.0008416341
-2.0,-4.1,0.0013870565,-7.429946e-05,0.00081971847
-1.9,-4.2,0.0014020797,-6.089948e-05,0.000798502
-1.8,-4.3,0.0014056197,-4.8469043e-05,0.00077796605
-1.7,-4.4,0.0013863295,-3.7224985e-05,0.00075810245
-1.6,-4.5,0.0013298199,-2.7195674e-05,0.00073882804
-1.5,-4.6,0.0012206926,-1.8397415e-05,0.00071996666
-1.4,-4.7,0.0010449744,-1.0895448e-05,0.00070126436
-1.3,-4.8,0.00079002994,-5.1258153e-06,0.0006825124
-1.2,-4.9,0.00044442498,-1.5126066e-06,0.0006634928
-1.2,-5.0,0.0,0.0,0.00066364696
-3.0000112,-2.9999125,0.0012165838,-0.00023212215,0.0010831677
-3.100008,-2.8998563,0.0011995643,-0.00024212984,0.0011150966
-2.9000049,-3.0999696,0.001233292,-0.00022064852,0.0010522803
-2.8000011,-3.1999915,0.001249686,-0.00020798299,0.0010224658
-3.2000315,-2.799836,0.0011822825,-0.00025038686,0.0011480299
-2.7,-3.2999985,0.001265801,-0.00019437754,0.0009937239
-3.3000395,-2.6998267,0.0011648424,-0.00025664316,0.0011818674
-2.6,-3.3999999,0.0012817241,-0.00018006984,0.0009660344
-3.4000387,-2.5998263,0.0011473692,-0.00026065775,0.0012165003
-2.5,-3.5,0.0012975871,-0.00016526996,0.00093936943
-3.5000348,-2.4998279,0.0011300488,-0.00026221864,0.0012517909
-2.4,-3.6,0.001313583,-0.00015016716,0.00091368693
-2.3,-3.7,0.0013299666,-0.00013491766,0.0008889435
-2.2,-3.8,0.0013470396,-0.000119657,0.0008650875
-2.1,-3.9,0.0013650348,-0.000104516155,0.0008420726
-2.0,-4.0,0.0013837739,-8.962475e-05,0.0008198417
-1.9,-4.1,0.0014019234,-7.5185155e-05,0.00079835294
-1.8,-4.2,0.0014157685,-6.144168e-05,0.0007775604
-1.7,-4.3,0.0014178548,-4.868038e-05,0.00075742666
-1.6,-4.4,0.0013970104,-3.7116384e-05,0.0007379166
-1.5,-4.5,0.0013389783,-2.6830021e-05,0.0007189208
-1.4,-4.6,0.0012284073,-1.7872218e-05,0.00070025405
-1.3,-4.7,0.0010511478,-1.0360479e-05,0.0006816646
-1.2,-4.8,0.0007942949,-4.7295052e-06,0.00066296227
-1.1,-4.9,0.00044644426,-1.3380363e-06,0.0006439719
-1.1,-5.0,0.0,0.0,0.0006441313
-3.0000095,-2.8998845,0.0012207418,-0.00025335164,0.0010907238
-2.9000049,-2.9999697,0.0012377875,-0.00024182069,0.0010584512
-3.0999894,-2.7998517,0.001203235,-0.0002632216,0.0011241694
-2.800003,-3.0999806,0.0012543594,-0.00022893916,0.0010274035
-2.7000008,-3.199995,0.0012704638,-0.00021498182,0.0009975795
-3.2000332,-2.6998138,0.0011853412,-0.00027114735,0.0011587548
-2.6000001,-3.2999992,0.0012861675,-0.00020020804,0.00096896006
-3.3000515,-2.5997937,0.0011672165,-0.00027684466,0.001194333
-2.5,-3.3999999,0.00130158,-0.00018486068,0.00094150193
-3.400053,-2.499789,0.0011490021,-0.0002800816,0.0012307699
-2.4,-3.5,0.001316858,-0.00016913994,0.00091515935
-2.3,-3.6,0.0013322185,-0.00015323561,0.0008898649
-2.2,-3.7,0.0013479346,-0.00013729242,0.00086555775
-2.1,-3.8,0.001364316,-0.00012143556,0.0008421683
-2.0,-3.9,0.0013815861,-0.00010578623,0.0008196341
-1.9,-4.0,0.0013995261,-9.046639e-05,0.00079788535
-1.8,-4.1,0.0014167303,-7.5662e-05,0.00077686604
-1.7,-4.2,0.0014293966,-6.1609e-05,0.0007565274
-1.6,-4.3,0.0014300651,-4.8559148e-05,0.0007368138
-1.5,-4.4,0.0014076809,-3.6731533e-05,0.0007176757
-1.4,-4.5,0.0013481098,-2.6251855e-05,0.00069897063
-1.3,-4.6,0.0012360356,-1.7201059e-05,0.00068051246
-1.2,-4.7,0.0010571372,-9.742585e-06,0.00066205533
-1.1,-4.8,0.0007983004,-4.2978922e-06,0.00064342807
-1.0,-4.9,0.00044824314,-1.1544428e-06,0.00062449754
-1.0,-5.0,0.0,0.0,0.0006246608
-2.9000049,-2.8999696,0.0012428636,-0.00026393216,0.0010649819
-2.9999685,-2.7998595,0.0012253006,-0.00027549826,0.0010987952
-2.800004,-2.9999752,0.0012598082,-0.00025085258,0.001032539
-3.0999477,-2.6998672,0.0012071165,-0.00028517016,0.0011339338
-2.700002,-3.0999877,0.0012760924,-0.00023653243,0.0010014966
-2.6000004,-3.1999972,0.0012917715,-0.0002212798,0.0009718192
-3.2000268,-2.599801,0.0011884333,-0.00029266364,0.0011703533
-2.5,-3.2999995,0.0013069373,-0.00020534192,0.0009434707
-3.300064,-2.499761,0.0011694571,-0.0002977,0.0012078449
-2.4,-3.3999999,0.0013217288,-0.000188976,0.00091637805
-2.3,-3.5,0.0013363266,-0.0001723653,0.00089047616
-2.2,-3.6,0.0013509719,-0.00015569411,0.00086567213
-2.1,-3.7,0.0013659552,-0.00013909668,0.0008418868
-2.0,-3.8,0.0013815933,-0.00012268581,0.0008190342
-1.9,-3.9,0.0013980981,-0.00010657122,0.0007970371
-1.8,-4.0,0.0014152097,-9.086718e-05,0.00077581627
-1.7,-4.1,0.0014314495,-7.574124e-05,0.0007553043
-1.6,-4.2,0.0014429396,-6.1418534e-05,0.00073544163
-1.5,-4.3,0.0014422177,-4.812465e-05,0.00071617105
-1.4,-4.4,0.0014183009,-3.6091522e-05,0.00069741806
-1.3,-4.5,0.0013571697,-2.5481015e-05,0.00067901425
-1.2,-4.6,0.0012435293,-1.6400369e-05,0.0006607775
-1.1,-4.7,0.0010628989,-9.0526755e-06,0.0006424721
-1.0,-4.8,0.0008020169,-3.8370194e-06,0.00062394544
-0.9,-4.9,0.0004498096,-9.638613e-07,0.0006051048
-0.9,-5.0,0.0,0.0,0.0006052708
-2.8987455,-2.8010502,0.0012486415,-0.00028695608,0.0010714962
-2.7986574,-2.9018047,0.0012661208,-0.00027350258,0.0010374385
-2.99877,-2.7002816,0.0012303677,-0.00029865187,0.0011071097
-2.69922,-3.0014107,0.0012826676,-0.00025885997,0.0010052181
-3.098716,-2.600254,0.0012113153,-0.00030809263,0.0011441294
-2.5996592,-3.1013153,0.0012984121,-0.00024307873,0.0009744962
-2.5000002,-3.1999984,0.001313541,-0.00022681602,0.0009452618
-3.200002,-2.4998083,0.0011914071,-0.00031496375,0.0011829273
-2.4,-3.2999997,0.0013280464,-0.00020973658,0.0009173333
-2.3,-3.3999999,0.0013421064,-0.0001923823,0.0008907434
-2.2,-3.5,0.0013559331,-0.00017492354,0.00086539635
-2.1,-3.6,0.0013697887,-0.00015753052,0.0008411802
-2.0,-3.7,0.00138398,-0.0001403265,0.0008179971
-1.9,-3.8,0.0013988285,-0.00012341078,0.00079574634
-1.8,-3.9,0.0014145329,-0.000106879634,0.0007743381
-1.7,-4.0,0.0014307911,-9.083841e-05,0.0007536862
-1.6,-4.1,0.0014460528,-7.543799e-05,0.0007337128
-1.5,-4.2,0.0014563735,-6.0889084e-05,0.0007143498
-1.4,-4.3,0.0014542821,-4.739918e-05,0.0006955423
-1.3,-4.4,0.0014288333,-3.521934e-05,0.0006771814
-1.2,-4.5,0.0013661156,-2.4537065e-05,0.000659087
-1.1,-4.6,0.001250844,-1.5485872e-05,0.000641084
-1.0,-4.7,0.0010683939,-8.301015e-06,0.00062295015
-0.9,-4.8,0.00080541905,-3.3525423e-06,0.0006045492
-0.8,-4.9,0.00045113443,-7.679615e-07,0.0005858274
-0.8,-5.0,0.0,0.0,0.00058599503
-2.7963347,-2.8037024,0.0012732258,-0.00029735058,0.0010422841
-2.8962512,-2.702871,0.0012550306,-0.00031102786,0.0010780344
-2.6975603,-2.9031546,0.0012901905,-0.00028228897,0.001008749
-2.997093,-2.6016655,0.0012356414,-0.00032268965,0.0011158413
-2.59839,-3.0027795,0.0013062026,-0.00026601413,0.000976841
-3.0971844,-2.501374,0.0012154857,-0.00033183873,0.0011550157
-2.4989903,-3.102307,0.0013213358,-0.00024886467,0.0009465566
-2.3998735,-3.2010825,0.0013356396,-0.00023129636,0.0009179555
-2.3,-3.3,0.001349421,-0.00021335638,0.0008906401
-2.2,-3.4,0.001362645,-0.00019505648,0.00086468394
-2.1,-3.5,0.0013756152,-0.00017679982,0.0008400018
-2.0,-3.6,0.0013886129,-0.00015873957,0.0008164648
-1.9,-3.7,0.0014019592,-0.00014098405,0.0007939578
-1.8,-3.8,0.0014159783,-0.00012361846,0.0007723677
-1.7,-3.9,0.0014308528,-0.00010672378,0.0007515945
-1.6,-4.0,0.0014462377,-9.039525e-05,0.00073154666
-1.5,-4.1,0.0014605117,-7.476912e-05,0.0007121389
-1.4,-4.2,0.0014696737,-6.0039936e-05,0.0006932986
-1.3,-4.3,0.001466229,-4.640655e-05,0.00067496795
-1.2,-4.4,0.001439243,-3.4136756e-05,0.000657001
-1.1,-4.5,0.0013749087,-2.343888e-05,0.00063922326
-1.0,-4.6,0.0012579394,-1.4472326e-05,0.00062146585
-0.9,-4.7,0.0010735879,-7.4972963e-06,0.0006035237
-0.8,-4.8,0.00080848543,-2.8496179e-06,0.00058527297
-0.7,-4.9,0.0004522101,-5.672256e-07,0.0005666972
-0.7,-5.0,0.0,0.0,0.00056686625
-2.7929509,-2.7063837,0.0012809989,-0.0003223215,0.0010470083
-2.6940517,-2.8066638,0.0012986938,-0.00030666258,0.0010117181
-2.8935473,-2.6049392,0.0012616784,-0.00033625076,0.0010849546
-2.594744,-2.9064422,0.0013152616,-0.00028976827,0.0009783228
-2.9941943,-2.5038755,0.0012411608,-0.00034779622,0.001124833
-2.4970765,-3.0046644,0.0013303938,-0.00027212195,0.0009473638
-2.3986511,-3.1035075,0.0013445957,-0.00025367507,0.00091795024
-2.299806,-3.2012267,0.0013580959,-0.00023512027,0.00089008117
-2.2,-3.3,0.0013709806,-0.00021616838,0.0008634911
-2.1,-3.4,0.0013832732,-0.00019698094,0.000838291
-2.0,-3.5,0.0013953081,-0.00017798714,0.0008143786
-1.9,-3.6,0.0014073874,-0.0001593229,0.0007916042
-1.8,-3.7,0.0014198432,-0.00014107753,0.0007698397
-1.7,-3.8,0.0014329995,-0.00012332159,0.0007489617
-1.6,-3.9,0.0014470207,-0.00010611972,0.0007288633
-1.5,-4.0,0.0014615174,-8.955598e-05,0.0007094489
-1.4,-4.1,0.0014747982,-7.375289e-05,0.0006906294
-1.3,-4.2,0.0014828156,-5.88909e-05,0.00067233096
-1.2,-4.3,0.0014780205,-4.5170025e-05,0.0006544823
-1.1,-4.4,0.0014494996,-3.2870208e-05,0.0006369099
-1.0,-4.5,0.0013835143,-2.2203702e-05,0.0006194554
-0.9,-4.6,0.0012647785,-1.3372417e-05,0.0006019567
-0.8,-4.7,0.0010784501,-6.65064e-06,0.0005842259
-0.7,-4.8,0.0008111993,-2.3329246e-06,0.0005661485
-0.6,-4.9,0.00045303212,-3.5641833e-07,0.00054774573
-0.6,-5.0,0.0,0.0,0.0005479208
-2.6885698,-2.7115378,0.0013081762,-0.0003321748,0.0010140253
-2.7884302,-2.6106637,0.0012892829,-0.00034829753,0.0010515315
-2.5901182,-2.8111675,0.001325277,-0.00031460242,0.000979321
-2.8898804,-2.5078874,0.0012685908,-0.00036261737,0.0010920082
-2.4921546,-2.9088871,0.0013410242,-0.00029635004,0.0009469359
-2.3956654,-3.0066001,0.0013550802,-0.0002771973,0.00091703364
-2.2986104,-3.1036155,0.001368227,-0.00025777618,0.00088879076
-2.1997638,-3.2010586,0.0013807928,-0.00023812149,0.0008617192
-2.1,-3.3,0.0013926453,-0.00021814967,0.000835989
-2.0,-3.4,0.0014039167,-0.00019814691,0.00081166293
-1.9,-3.5,0.0014149464,-0.00017848663,0.000788616
-1.8,-3.6,0.0014260551,-0.00015928909,0.0007666785
-1.7,-3.7,0.0014375825,-0.00014062088,0.0007457139
-1.6,-3.8,0.0014498503,-0.00012253746,0.00072559156
-1.5,-3.9,0.0014630011,-0.0001050869,0.00070620026
-1.4,-4.0,0.0014766,-8.834127e-05,0.00068744284
-1.3,-4.1,0.0014888869,-7.240902e-05,0.00066922884
-1.2,-4.2,0.0014957646,-5.746432e-05,0.0006514833
-1.1,-4.3,0.0014896353,-4.3715627e-05,0.0006341293
